loss,val_loss,lr,time,plot
0.10721344500780106,0.008527914993464947,0.001,20240828_213810,track1-dave2_20240828_213810.png
0.025904031470417976,0.007785444147884846,0.001,20240828_213810,track1-dave2_20240828_213810.png
0.024300752207636833,0.006463650614023209,0.001,20240828_213810,track1-dave2_20240828_213810.png
0.02111024037003517,0.0059332819655537605,0.001,20240828_213810,track1-dave2_20240828_213810.png
0.016588428989052773,0.005573544651269913,0.001,20240828_213810,track1-dave2_20240828_213810.png
0.014764468185603619,0.0055725062265992165,0.001,20240828_213810,track1-dave2_20240828_213810.png
0.0134269492700696,0.004748505540192127,0.001,20240828_213810,track1-dave2_20240828_213810.png
0.012361145578324795,0.004918844439089298,0.001,20240828_213810,track1-dave2_20240828_213810.png
