loss,val_loss,lr,time,plot
0.26304033398628235,0.009543376974761486,0.001,20240828_171400,track1_dave2_20240828_171400.png
0.03044859878718853,0.009420225396752357,0.001,20240828_171400,track1_dave2_20240828_171400.png
0.03162265941500664,0.01100984588265419,0.001,20240828_171400,track1_dave2_20240828_171400.png
0.032032161951065063,0.01693863980472088,0.001,20240828_171400,track1_dave2_20240828_171400.png
0.032146308571100235,0.018026286736130714,0.001,20240828_171400,track1_dave2_20240828_171400.png
0.031406041234731674,0.014339492656290531,0.001,20240828_171400,track1_dave2_20240828_171400.png
0.031091313809156418,0.016115285456180573,0.001,20240828_171400,track1_dave2_20240828_171400.png
0.029881242662668228,0.012173615396022797,0.0005,20240828_171400,track1_dave2_20240828_171400.png
